x1;y1;x2;y2;Suceso;Resultado;Periodo;Min;Jugador;Equipo;Sección;Rival;Local;nombre_jugador;posicion_jugador
 334,189; 240,9; 393,886; 440,9;Pass;Succes;1;30;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 337,807; 280,9; 405,343; 430,1;Pass;Succes;1;31;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 381,223; 306,9; 437,905; 257,3;Pass;Succes;1;31;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 395,092; 292,1; 484,939; 362,1;Pass;Succes;1;31;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 392,077; 312,5; 518,707; 423,7;Pass;Succes;1;37;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 273,889; 326,1; 329,968; 304,5;Pass;Succes;1;41;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 219,619; 356,1; 279,316; 427,7;Pass;Succes;1;41;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 279,919; 308,9; 300,421; 151,7;Pass;Succes;2;45;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 279,919; 219,3; 313,084; 428,5;Pass;Succes;2;45;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 323,335; 289,7; 421,624; 320,1;Pass;Succes;2;46;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 132,184; 375,3; 308,863; 48,5;Pass;Failed;2;53;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 375,193; 293,3; 441,523; 425,3;Pass;Succes;2;54;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 381,826; 352,5; 658,0; 427,7;Pass;Failed;2;54;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 309,466; 368,1; 399,313; 366,1;Pass;Succes;2;55;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 267,256; 360,1; 381,826; 386,1;Pass;Failed;2;56;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 257,005; 338,9; 328,762; 224,5;Pass;Succes;2;57;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 262,432; 253,7; 281,728; 197,7;Pass;Succes;2;59;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 445,744; 266,5; 475,894; 278,5;Pass;Succes;2;68;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 274,492; 294,5; 321,526; 262,9;Pass;Succes;2;78;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 228,664; 321,3; 615,187; 403,3;Pass;Failed;2;78;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 252,181; 317,7; 316,099; 322,1;Pass;Failed;2;81;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 284,743; 317,7; 375,796; 432,5;Pass;Succes;2;90;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 335,395; 349,7; 387,253; 178,1;Pass;Succes;2;90;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 92,386; 396,9; 147,259; 424,9;Pass;Succes;2;91;Piqué;Barcelona ;Passes_Forward;Real Madrid ;0;                 ;              
 213,589; 314,9; 321,526; 328,5;Pass;Succes;1;6;Piqué;Barcelona ;Passes_Free Kick;Real Madrid ;0;                 ;              
 255,196; 254,9; 187,057; 244,9;Pass;Succes;2;52;Piqué;Barcelona ;Passes_Free Kick;Real Madrid ;0;                 ;              
 316,099; 418,9; 597,7; 271,7;Pass;Failed;1;14;Piqué;Barcelona ;Passes_Long;Real Madrid ;0;                 ;              
 334,189; 240,9; 393,886; 440,9;Pass;Succes;1;30;Piqué;Barcelona ;Passes_Long;Real Madrid ;0;                 ;              
 279,919; 219,3; 313,084; 428,5;Pass;Succes;2;45;Piqué;Barcelona ;Passes_Long;Real Madrid ;0;                 ;              
 132,184; 375,3; 308,863; 48,5;Pass;Failed;2;53;Piqué;Barcelona ;Passes_Long;Real Madrid ;0;                 ;              
 381,826; 352,5; 658,0; 427,7;Pass;Failed;2;54;Piqué;Barcelona ;Passes_Long;Real Madrid ;0;                 ;              
 228,664; 321,3; 615,187; 403,3;Pass;Failed;2;78;Piqué;Barcelona ;Passes_Long;Real Madrid ;0;                 ;              
 328,762; 368,1; 395,092; 433,3;Pass;Succes;1;5;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 213,589; 314,9; 321,526; 328,5;Pass;Succes;1;6;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 313,084; 364,9; 340,822; 429,7;Pass;Succes;1;9;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 263,035; 344,9; 295,597; 295,7;Pass;Succes;1;9;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 230,473; 363,3; 319,717; 358,5;Pass;Succes;1;14;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 371,575; 411,7; 395,695; 320,1;Pass;Succes;1;14;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 244,945; 277,7; 320,32; 308,1;Pass;Succes;1;15;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 250,975; 312,9; 285,949; 436,1;Pass;Succes;1;15;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 335,998; 254,5; 320,923; 186,5;Pass;Succes;1;16;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 320,923; 300,1; 326,35; 161,7;Pass;Succes;1;29;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 370,369; 257,3; 427,654; 426,5;Pass;Succes;1;29;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 368,56; 293,3; 386,65; 154,1;Pass;Succes;1;29;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 334,189; 240,9; 393,886; 440,9;Pass;Succes;1;30;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 337,807; 280,9; 405,343; 430,1;Pass;Succes;1;31;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 381,223; 306,9; 437,905; 257,3;Pass;Succes;1;31;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 273,889; 326,1; 329,968; 304,5;Pass;Succes;1;41;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 219,619; 356,1; 279,316; 427,7;Pass;Succes;1;41;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 279,919; 308,9; 300,421; 151,7;Pass;Succes;2;45;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 279,919; 219,3; 313,084; 428,5;Pass;Succes;2;45;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 323,335; 289,7; 421,624; 320,1;Pass;Succes;2;46;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 260,02; 308,1; 271,477; 252,1;Pass;Succes;2;49;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 132,184; 375,3; 308,863; 48,5;Pass;Failed;2;53;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 278,713; 314,9; 275,698; 289,3;Pass;Succes;2;54;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 375,193; 293,3; 441,523; 425,3;Pass;Succes;2;54;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 309,466; 368,1; 399,313; 366,1;Pass;Succes;2;55;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 442,729; 393,3; 431,272; 289,7;Pass;Succes;2;55;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 267,256; 360,1; 381,826; 386,1;Pass;Failed;2;56;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 257,005; 338,9; 328,762; 224,5;Pass;Succes;2;57;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 262,432; 253,7; 281,728; 197,7;Pass;Succes;2;59;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 274,492; 294,5; 321,526; 262,9;Pass;Succes;2;78;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 252,181; 317,7; 316,099; 322,1;Pass;Failed;2;81;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 310,069; 320,9; 300,421; 198,9;Pass;Succes;2;87;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 284,743; 317,7; 375,796; 432,5;Pass;Succes;2;90;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 335,395; 349,7; 387,253; 178,1;Pass;Succes;2;90;Piqué;Barcelona ;Passes_Middle Third;Real Madrid ;0;                 ;              
 181,027; 404,9; 133,993; 330,9;Pass;Succes;1;4;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 384,841; 421,7; 318,511; 390,9;Pass;Succes;1;5;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 332,983; 393,3; 302,23; 332,9;Pass;Succes;1;9;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 328,159; 420,5; 263,035; 344,9;Pass;Succes;1;9;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 104,446; 255,7; 156,907; 332,1;Pass;Succes;1;13;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 184,042; 255,7; 147,259; 360,1;Pass;Succes;1;14;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 379,414; 435,7; 348,661; 417,7;Pass;Succes;1;14;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 232,282; 266,5; 304,642; 391,3;Pass;Succes;1;14;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 245,548; 209,7; 244,945; 277,7;Pass;Succes;1;15;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 320,32; 308,1; 250,975; 312,9;Pass;Succes;1;15;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 276,301; 427,7; 150,274; 325,7;Pass;Succes;1;21;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 355,897; 245,7; 305,245; 292,1;Pass;Succes;1;29;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 388,459; 134,5; 337,204; 235,3;Pass;Succes;1;29;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 405,343; 342,9; 339,013; 300,5;Pass;Succes;1;29;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 398,107; 109,3; 324,541; 212,1;Pass;Succes;1;29;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 426,448; 393,3; 371,575; 314,1;Pass;Succes;1;30;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 399,916; 155,3; 337,807; 280,9;Pass;Succes;1;31;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 471,673; 417,7; 368,56; 338,1;Pass;Succes;1;31;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 437,905; 257,3; 388,459; 278,5;Pass;Succes;1;31;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 440,92; 120,1; 395,695; 290,5;Pass;Succes;1;37;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 103,843; 226,5; 142,435; 349,7;Pass;Succes;1;39;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 344,44; 430,1; 288,964; 338,9;Pass;Succes;1;41;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 146,053; 240,1; 195,499; 341,3;Pass;Succes;1;41;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 261,829; 179,7; 258,211; 299,3;Pass;Succes;2;45;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 358,912; 121,3; 294,391; 201,7;Pass;Succes;2;45;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 348,661; 348,9; 310,672; 300,1;Pass;Succes;2;46;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 206,956; 259,7; 232,282; 302,9;Pass;Succes;2;49;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 187,057; 244,9; 225,649; 264,1;Pass;Succes;2;52;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 83,944; 220,9; 132,184; 375,3;Pass;Succes;2;53;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 389,062; 152,1; 340,219; 270,1;Pass;Succes;2;54;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 457,804; 320,1; 377,002; 348,9;Pass;Succes;2;54;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 164,143; 350,9; 216,001; 346,1;Pass;Succes;2;57;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 654,985; 50,5; 603,73; 247,3;Pass;Chance Created;2;58;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 97,21; 246,1; 123,742; 324,9;Pass;Succes;2;59;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 222,634; 415,7; 193,69; 362,1;Pass;Succes;2;63;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 427,654; 292,5; 439,111; 238,9;Pass;Succes;2;68;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 232,885; 306,5; 186,454; 295,7;Pass;Succes;2;70;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 339,013; 368,5; 285,346; 307,7;Pass;Succes;2;78;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 291,376; 416,9; 224,443; 307,7;Pass;Succes;2;78;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 591,067; 122,5; 589,258; 232,9;Pass;Chance Created;2;79;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 621,82; 422,9; 582,022; 221,7;Pass;Succes;2;83;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 305,245; 194,9; 310,672; 314,9;Pass;Succes;2;87;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 159,319; 256,9; 216,604; 288,5;Pass;Succes;2;90;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 114,697; 416,5; 92,386; 396,9;Pass;Succes;2;91;Piqué;Barcelona ;Passes_Received;Real Madrid ;0;                 ;              
 133,993; 322,1; 192,484; 306,9;Pass;Succes;1;4;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 328,762; 368,1; 395,092; 433,3;Pass;Succes;1;5;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 213,589; 314,9; 321,526; 328,5;Pass;Succes;1;6;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 313,084; 364,9; 340,822; 429,7;Pass;Succes;1;9;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 263,035; 344,9; 295,597; 295,7;Pass;Succes;1;9;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 133,39; 341,3; 92,989; 268,1;Pass;Succes;1;13;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 230,473; 363,3; 319,717; 358,5;Pass;Succes;1;14;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 371,575; 411,7; 395,695; 320,1;Pass;Succes;1;14;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 244,945; 277,7; 320,32; 308,1;Pass;Succes;1;15;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 250,975; 312,9; 285,949; 436,1;Pass;Succes;1;15;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 335,998; 254,5; 320,923; 186,5;Pass;Succes;1;16;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 137,008; 307,7; 79,723; 241,3;Pass;Succes;1;22;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 320,923; 300,1; 326,35; 161,7;Pass;Succes;1;29;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 370,369; 257,3; 427,654; 426,5;Pass;Succes;1;29;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 368,56; 293,3; 386,65; 154,1;Pass;Succes;1;29;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 478,909; 244,5; 486,748; 294,5;Pass;Succes;1;30;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 337,807; 280,9; 405,343; 430,1;Pass;Succes;1;31;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 381,223; 306,9; 437,905; 257,3;Pass;Succes;1;31;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 395,092; 292,1; 484,939; 362,1;Pass;Succes;1;31;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 392,077; 312,5; 518,707; 423,7;Pass;Succes;1;37;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 143,641; 352,1; 69,472; 280,1;Pass;Succes;1;39;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 273,889; 326,1; 329,968; 304,5;Pass;Succes;1;41;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 219,619; 356,1; 279,316; 427,7;Pass;Succes;1;41;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 279,919; 308,9; 300,421; 151,7;Pass;Succes;2;45;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 323,335; 289,7; 421,624; 320,1;Pass;Succes;2;46;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 260,02; 308,1; 271,477; 252,1;Pass;Succes;2;49;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 201,529; 213,3; 98,416; 240,9;Pass;Succes;2;51;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 255,196; 254,9; 187,057; 244,9;Pass;Succes;2;52;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 241,93; 338,9; 171,982; 238,5;Pass;Succes;2;52;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 278,713; 314,9; 275,698; 289,3;Pass;Succes;2;54;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 375,193; 293,3; 441,523; 425,3;Pass;Succes;2;54;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 309,466; 368,1; 399,313; 366,1;Pass;Succes;2;55;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 442,729; 393,3; 431,272; 289,7;Pass;Succes;2;55;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 267,256; 360,1; 381,826; 386,1;Pass;Failed;2;56;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 257,005; 338,9; 328,762; 224,5;Pass;Succes;2;57;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 262,432; 253,7; 281,728; 197,7;Pass;Succes;2;59;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 176,203; 420,1; 131,581; 422,5;Pass;Succes;2;63;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 445,744; 266,5; 475,894; 278,5;Pass;Succes;2;68;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 191,278; 296,5; 200,323; 192,9;Pass;Succes;2;70;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 274,492; 294,5; 321,526; 262,9;Pass;Succes;2;78;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 252,181; 317,7; 316,099; 322,1;Pass;Failed;2;81;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 587,449; 219,3; 571,168; 263,7;Pass;Succes;2;83;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 310,069; 320,9; 300,421; 198,9;Pass;Succes;2;87;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 284,743; 317,7; 375,796; 432,5;Pass;Succes;2;90;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 335,395; 349,7; 387,253; 178,1;Pass;Succes;2;90;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 92,386; 396,9; 147,259; 424,9;Pass;Succes;2;91;Piqué;Barcelona ;Passes_Short;Real Madrid ;0;                 ;              
 335,998; 254,5; 320,923; 186,5;Pass;Succes;1;16;Piqué;Barcelona ;Passes_Square;Real Madrid ;0;                 ;              
 320,923; 300,1; 326,35; 161,7;Pass;Succes;1;29;Piqué;Barcelona ;Passes_Square;Real Madrid ;0;                 ;              
 368,56; 293,3; 386,65; 154,1;Pass;Succes;1;29;Piqué;Barcelona ;Passes_Square;Real Madrid ;0;                 ;              
 478,909; 244,5; 486,748; 294,5;Pass;Succes;1;30;Piqué;Barcelona ;Passes_Square;Real Madrid ;0;                 ;              
 260,02; 308,1; 271,477; 252,1;Pass;Succes;2;49;Piqué;Barcelona ;Passes_Square;Real Madrid ;0;                 ;              
 278,713; 314,9; 275,698; 289,3;Pass;Succes;2;54;Piqué;Barcelona ;Passes_Square;Real Madrid ;0;                 ;              
 442,729; 393,3; 431,272; 289,7;Pass;Succes;2;55;Piqué;Barcelona ;Passes_Square;Real Madrid ;0;                 ;              
 191,278; 296,5; 200,323; 192,9;Pass;Succes;2;70;Piqué;Barcelona ;Passes_Square;Real Madrid ;0;                 ;              
 587,449; 219,3; 571,168; 263,7;Pass;Succes;2;83;Piqué;Barcelona ;Passes_Square;Real Madrid ;0;                 ;              
 310,069; 320,9; 300,421; 198,9;Pass;Succes;2;87;Piqué;Barcelona ;Passes_Square;Real Madrid ;0;                 ;              
 376,88; 302,3; 366,48; 215,95;Shot;On Target;2;58;Piqué;Barcelona ;Shots_All Attemps;Real Madrid ;0;                 ;              
 350,88; 327,42; 375,84; 203,39;Shot;On Target;2;79;Piqué;Barcelona ;Shots_All Attemps;Real Madrid ;0;                 ;              
 603,73; 247,3; 636,895; 243,3;Shot;On Target;2;58;Piqué;Barcelona ;Shots_Attacking Dashboard;Real Madrid ;0;                 ;              
 594,082; 237,3; 641,719; 246,9;Shot;On Target;2;79;Piqué;Barcelona ;Shots_Attacking Dashboard;Real Madrid ;0;                 ;              
 350,88; 327,42; 375,84; 203,39;Shot;On Target;2;79;Piqué;Barcelona ;Shots_Big Chance;Real Madrid ;0;                 ;              
 376,88; 302,3; 366,48; 215,95;Shot;On Target;2;58;Piqué;Barcelona ;Shots_From Set Play;Real Madrid ;0;                 ;              
 376,88; 302,3; 366,48; 215,95;Shot;On Target;2;58;Piqué;Barcelona ;Shots_Headed;Real Madrid ;0;                 ;              
 376,88; 302,3; 366,48; 215,95;Shot;On Target;2;58;Piqué;Barcelona ;Shots_Inside Penalty Area;Real Madrid ;0;                 ;              
 350,88; 327,42; 375,84; 203,39;Shot;On Target;2;79;Piqué;Barcelona ;Shots_Inside Penalty Area;Real Madrid ;0;                 ;              
 350,88; 327,42; 375,84; 203,39;Shot;On Target;2;79;Piqué;Barcelona ;Shots_Left Footed;Real Madrid ;0;                 ;              
 376,88; 302,3; 366,48; 215,95;Shot;On Target;2;58;Piqué;Barcelona ;Shots_On Target;Real Madrid ;0;                 ;              
 350,88; 327,42; 375,84; 203,39;Shot;On Target;2;79;Piqué;Barcelona ;Shots_On Target;Real Madrid ;0;                 ;              
 87,034; 127,1;;;Tackle;Success;1;27;Piqué;Barcelona ;Defence_Tackles;Real Madrid ;0;                 ;              
 325,822; 251,9;;;Aerial Duel;Lost;1;13;Rakitic;Barcelona ;Defence_Aerial Duels;Real Madrid ;0;                 ;              
 189,544; 406,7;;;Defensive Ball Recovery;;1;4;Rakitic;Barcelona ;Attack_Ball Recoveries;Real Madrid ;0;                 ;              
 215,473; 409,1;;;Defensive Ball Recovery;;1;11;Rakitic;Barcelona ;Attack_Ball Recoveries;Real Madrid ;0;                 ;              
 335,47; 333,5;;;Defensive Ball Recovery;;2;46;Rakitic;Barcelona ;Attack_Ball Recoveries;Real Madrid ;0;                 ;              
 352,354; 361,9;;;Defensive Ball Recovery;;2;57;Rakitic;Barcelona ;Attack_Ball Recoveries;Real Madrid ;0;                 ;              
 605,614; 403,9;;;Foul;Suffered;2;82;Rakitic;Barcelona ;Fouls_Suffered;Real Madrid ;0;                 ;              
 335,47; 357,9;;;Interceptions;;2;57;Rakitic;Barcelona ;Defence_Blocks;Real Madrid ;0;                 ;              
 335,47; 357,9;;;Interceptions;;2;57;Rakitic;Barcelona ;Defence_Clearances;Real Madrid ;0;                 ;              
 335,47; 357,9;;;Interceptions;;2;57;Rakitic;Barcelona ;Defence_Headed Clearances;Real Madrid ;0;                 ;              
 335,47; 357,9;;;Interceptions;;2;57;Rakitic;Barcelona ;Defence_Interceptions;Real Madrid ;0;                 ;              
 654,985; 50,5; 638,704; 270,5;Pass;Failed;1;47;Rakitic;Barcelona ;Attack_Corners;Real Madrid ;0;                 ;              
 654,985; 50,5; 603,73; 247,3;Pass;Chance Created;2;58;Rakitic;Barcelona ;Attack_Corners;Real Madrid ;0;                 ;              
 655,588; 444,1; 594,082; 260,5;Pass;Succes;2;67;Rakitic;Barcelona ;Attack_Corners;Real Madrid ;0;                 ;              
 654,985; 446,5; 612,775; 424,9;Pass;Succes;2;79;Rakitic;Barcelona ;Attack_Corners;Real Madrid ;0;                 ;              
 654,985; 50,5; 638,704; 270,5;Pass;Failed;1;47;Rakitic;Barcelona ;Attack_Crosses;Real Madrid ;0;                 ;              
 654,985; 50,5; 603,73; 247,3;Pass;Chance Created;2;58;Rakitic;Barcelona ;Attack_Crosses;Real Madrid ;0;                 ;              
 510,265; 345,3; 579,61; 266,9;Pass;Failed;2;64;Rakitic;Barcelona ;Attack_Crosses;Real Madrid ;0;                 ;              
 655,588; 444,1; 594,082; 260,5;Pass;Succes;2;67;Rakitic;Barcelona ;Attack_Crosses;Real Madrid ;0;                 ;              
 507,853; 363,7; 562,726; 295,3;Pass;Failed;2;69;Rakitic;Barcelona ;Attack_Crosses;Real Madrid ;0;                 ;              
 621,82; 422,9; 582,022; 221,7;Pass;Succes;2;83;Rakitic;Barcelona ;Attack_Crosses;Real Madrid ;0;                 ;              
 204,544; 421,7; 181,027; 404,9;Pass;Succes;1;4;Rakitic;Barcelona ;Passes_All;Real Madrid ;0;                 ;              
 383,635; 335,3; 394,489; 432,1;Pass;Succes;1;5;Rakitic;Barcelona ;Passes_All;Real Madrid ;0;                 ;              
 506,647; 284,9; 535,591; 86,5;Pass;Succes;1;9;Rakitic;Barcelona ;Passes_All;Real Madrid ;0;                 ;              
 339,013; 302,9; 333,586; 268,9;Pass;Succes;1;10;Rakitic;Barcelona ;Passes_All;Real Madrid ;0;                 ;              
 203,941; 426,1; 77,311; 295,3;Pass;Succes;1;11;Rakitic;Barcelona ;Passes_All;Real Madrid ;0;                 ;              
